,label
3009,0
3010,1
3011,0
3012,1
3013,0
3014,1
3015,0
3016,0
3017,0
3018,1
3019,0
3020,1
3021,0
3022,0
3023,0
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,0
3032,0
3033,1
3034,0
3035,0
3036,0
3037,1
3038,1
3039,0
3040,1
3041,0
3042,0
3043,0
3044,0
3045,0
3046,1
3047,1
3048,0
3049,1
3050,1
3051,1
3052,1
3053,1
3054,0
3055,0
3056,0
3057,0
3058,1
3059,0
3060,0
3061,1
3062,0
3063,1
3064,1
3065,1
3066,0
3067,0
3068,1
3069,0
3070,0
3071,1
3072,0
3073,0
3074,1
3075,1
3076,1
3077,1
3078,1
3079,0
3080,1
3081,1
3082,0
3083,1
3084,1
3085,1
3086,0
3087,0
3088,0
3089,1
3090,0
3091,1
3092,1
3093,1
3094,0
3095,1
3096,1
3097,0
3098,0
3099,0
3100,0
3101,1
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,1
3109,0
3110,1
3111,1
3112,1
3113,0
3114,1
3115,1
3116,0
3117,0
3118,1
3119,1
3120,1
3121,1
3122,0
3123,1
3124,1
3125,1
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,1
3133,1
3134,0
3135,1
3136,1
3137,1
3138,0
3139,0
3140,1
3141,0
3142,0
3143,1
3144,1
3145,1
3146,0
3147,1
3148,0
3149,0
3150,1
3151,0
3152,1
3153,1
3154,0
3155,1
3156,0
3157,0
3158,1
3159,0
3160,1
3161,0
3162,0
3163,1
3164,1
3165,1
3166,0
3167,1
3168,1
3169,1
3170,0
3171,0
3172,1
3173,1
3174,0
3175,1
3176,0
3177,0
3178,1
3179,0
3180,0
3181,0
3182,1
3183,1
3184,1
3185,1
3186,0
3187,1
3188,0
3189,0
3190,1
3191,1
3192,1
3193,0
3194,1
3195,1
3196,0
3197,0
3198,1
3199,1
3200,1
3201,1
3202,0
3203,0
3204,1
3205,0
3206,1
3207,0
3208,0
3209,1
3210,0
3211,0
3212,0
3213,1
3214,0
3215,1
3216,1
3217,1
3218,0
3219,0
3220,1
3221,0
3222,0
3223,1
3224,1
3225,0
3226,0
3227,1
3228,0
3229,1
3230,0
3231,0
3232,0
3233,1
3234,1
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3241,1
3242,1
3243,1
3244,0
3245,1
3246,1
3247,1
3248,0
3249,0
3250,1
3251,1
3252,0
3253,0
3254,1
3255,1
3256,1
3257,0
3258,0
3259,0
3260,1
3261,0
3262,1
3263,1
3264,0
3265,1
3266,0
3267,1
3268,0
3269,1
3270,1
3271,0
3272,0
3273,1
3274,0
3275,1
3276,1
3277,1
3278,0
3279,0
3280,0
3281,0
3282,1
3283,0
3284,0
3285,1
3286,1
3287,0
3288,1
3289,0
3290,1
3291,0
3292,1
3293,0
3294,0
3295,0
3296,1
3298,0
3299,0
3300,1
3301,1
3302,0
3303,1
3304,1
3305,1
3306,1
3307,1
3308,0
3309,1
3310,0
3311,0
3312,1
3313,1
3314,0
3315,0
3316,0
3317,1
3318,1
3319,0
3320,1
3321,1
3322,0
3323,1
3324,0
3325,0
3326,0
3327,1
3328,1
3329,1
3330,1
3331,1
3332,1
3333,0
3334,1
3335,1
3336,0
3337,0
3338,1
3339,0
3340,0
3341,0
3342,1
3343,1
3344,0
3345,0
3346,1
3347,0
3348,0
3349,1
3350,1
3351,0
3352,1
3353,0
3354,0
3355,0
3356,1
3357,1
3358,1
3359,0
3360,0
3361,1
3362,1
3363,1
3364,0
3365,0
3366,0
3367,0
3368,1
3369,1
3370,0
3371,0
3372,0
3373,0
3374,1
3375,1
3376,0
3377,0
3378,0
3379,0
3380,1
3381,1
3382,1
3383,0
3384,1
3385,1
3386,0
3387,0
3388,1
3389,1
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,1
3399,0
3400,0
3401,0
3402,1
3403,1
3404,0
3405,1
3406,1
3407,1
3408,1
3409,0
3410,1
3411,0
3412,0
3413,1
3414,0
3415,1
3416,0
3417,0
3418,0
3419,1
3420,0
3421,0
3422,0
3423,1
3424,1
3425,0
3426,0
3427,1
3428,1
3429,1
3430,1
3432,1
3433,0
3434,1
3435,0
3436,0
3437,0
3438,1
3439,1
3440,1
3441,1
3442,0
3443,1
3444,0
3445,0
3446,0
3447,1
3448,0
3449,1
3450,0
3451,0
3452,0
3453,1
3454,1
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,0
3462,0
3463,1
3464,1
3465,0
3466,1
3467,0
3468,0
3469,1
3470,1
3471,0
3472,1
3473,1
3474,1
3475,0
3476,1
3477,1
3478,0
3479,0
3480,1
3481,1
3482,0
3483,0
3484,0
3485,1
3486,1
3487,1
3488,0
3489,0
3490,0
3491,1
3492,1
3493,1
3494,1
3495,1
3496,0
3497,0
3498,0
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,0
3506,1
3507,1
3508,0
3509,1
3510,0
3511,0
3512,1
3513,1
3514,1
3515,0
3516,1
3517,0
3518,0
3519,1
3520,0
3521,1
3522,1
3523,1
3524,1
3525,1
3526,0
3527,1
3528,0
3529,1
3530,1
3531,0
3532,0
3533,0
3534,0
3535,1
3536,0
3537,1
3538,0
3539,0
3540,0
3541,0
3542,1
3543,1
3544,0
3545,0
3546,0
3547,0
3548,0
3549,1
3550,0
3551,0
3552,0
3553,1
3554,0
3555,0
3556,0
3557,0
3558,1
3559,1
3560,0
3561,0
3562,1
3563,1
3564,1
3565,1
3566,1
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,1
3575,0
3576,0
3577,0
3578,1
3579,0
3580,1
3581,0
3582,0
3583,1
3584,0
3585,1
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,1
3593,1
3594,1
3595,1
3596,0
3597,1
3598,0
3599,1
3600,1
3601,0
3602,0
3603,1
3604,0
3605,1
3606,1
3607,1
3608,0
3609,0
3610,0
3611,0
3612,0
3613,1
3614,0
3615,1
3616,0
3617,1
3618,1
3619,0
3620,1
3621,1
3622,0
3623,1
3624,0
3625,0
3626,1
3627,0
3628,1
3629,0
3630,0
3631,1
3632,0
3633,1
3634,1
3635,0
3636,0
3637,1
3638,0
3639,0
3640,0
3641,0
3642,1
3643,0
3644,1
3645,0
3646,1
3647,1
3648,0
3649,1
3650,1
3651,0
3652,0
3653,1
3654,0
3655,0
3656,1
3657,1
3658,0
3659,1
3660,0
3661,1
3662,0
3663,1
3664,1
3665,0
3666,0
3667,1
3668,1
3669,1
3670,0
3671,0
3672,0
3673,1
3674,0
3675,1
3676,1
3677,1
3678,0
3679,1
3680,0
3681,0
3682,0
3683,1
3684,0
3685,0
3686,1
3687,0
3688,0
3689,0
3690,0
3691,1
3693,0
3694,1
3696,1
3697,1
3698,0
3699,0
3700,0
3701,0
3702,0
3703,1
3704,1
3705,1
3706,1
3707,0
3708,1
3709,1
3710,1
3711,0
3712,1
3713,1
3714,0
3715,0
3716,0
3717,1
3718,0
3719,0
3720,1
3721,0
3722,1
3723,0
3724,0
3725,0
3726,0
3727,1
3728,1
3729,0
3730,0
3731,0
3732,1
3733,0
3734,1
3735,1
3736,0
3737,1
3738,0
3739,0
3740,0
3741,0
3742,1
3743,0
3744,1
3745,0
3746,1
3747,1
3748,0
3749,1
3750,0
3751,0
3752,0
3753,0
3754,0
3755,1
3756,0
3757,1
3758,0
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3767,0
3768,0
3769,1
3770,0
3771,0
3772,0
3773,0
3774,0
3775,1
3776,1
3777,1
3778,1
3779,0
3780,0
3781,1
3782,0
3783,0
3784,0
3785,0
3786,1
3787,0
3788,1
3789,1
3790,1
3791,0
3792,1
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,1
3800,0
3801,1
3802,0
3803,0
3804,1
3805,0
3806,1
3807,1
3808,0
3809,0
3810,0
3811,0
3812,0
3813,1
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,1
3824,0
3825,0
3826,1
3827,1
3828,0
3829,1
3830,0
3831,0
3832,0
3833,0
3834,1
3835,0
3836,1
3837,0
3838,0
3839,1
3840,1
3841,1
3842,1
3843,0
3844,0
3845,1
3846,0
3847,1
3848,1
3849,1
3850,0
3851,0
3852,1
3853,0
3854,1
3855,0
3856,1
3857,0
3858,1
3860,0
3861,1
3862,0
3863,0
3864,1
3865,0
3866,0
3867,1
3868,1
3869,1
3870,1
3871,1
3872,0
3873,1
3874,0
3875,1
3876,0
3877,0
3878,0
3879,1
3880,0
3881,1
3882,1
3883,1
3884,0
3885,1
3886,0
3887,1
3888,0
3889,1
3890,0
3891,0
3892,0
3893,1
3894,0
3895,0
3896,0
3897,0
3898,1
3899,0
3900,0
3901,1
3902,1
3903,0
3904,0
3905,0
3906,0
3907,1
3908,1
3909,0
3910,0
3911,1
3912,1
3913,0
3914,1
3915,1
3916,0
3917,0
3918,1
3919,1
3920,1
3921,0
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,0
3932,0
3933,0
3934,0
3935,1
3936,1
3937,0
3938,0
3939,0
3940,0
3941,1
3942,1
3943,1
3944,1
3945,0
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,0
3954,0
3955,1
3956,0
3957,0
3958,0
3959,1
3960,1
3961,0
3962,1
3963,1
3964,0
3965,0
3966,0
3967,0
3968,1
3969,1
3970,0
3971,1
3972,0
3973,0
3974,0
3975,1
3976,1
3977,1
3978,0
3979,1
3980,0
3981,0
3982,1
3983,1
3984,0
3985,1
3986,0
3987,1
3988,0
3989,0
3990,1
3991,0
3992,0
3993,1
3994,0
3996,0
3997,0
3998,0
3999,0
4000,1
4001,0
4002,0
4003,1
4004,0
4005,1
4006,0
4007,0
4008,1
4009,1
4010,0
4011,0
4012,0
4013,1
4014,0
4015,1
4016,1
4017,1
4018,0
4019,1
4020,0
4021,0
4022,1
4023,1
4024,0
4025,0
4026,1
4027,1
4028,1
4029,1
4030,0
4031,1
4032,1
4033,0
4034,1
4035,1
4036,1
4037,1
4038,1
4039,0
4040,0
4041,1
4042,1
4043,0
4044,1
4046,1
4047,0
4048,0
4050,1
4052,0
4053,1
4054,1
4055,1
4056,1
4057,1
4058,0
4059,0
4060,0
4061,1
4062,1
4063,1
4064,0
4065,0
4066,0
4067,0
4068,1
4069,0
4070,1
4071,0
4072,1
4073,0
4074,1
4075,1
4076,1
4077,1
4078,1
4079,1
4080,0
4081,1
4082,0
4083,0
4084,1
4085,1
4086,0
4087,1
4088,1
4089,0
4090,0
4091,0
4093,0
4094,1
4095,0
4096,1
4097,1
4098,1
4099,0
4100,0
4101,0
4102,1
4103,1
4104,0
4105,0
4106,1
4107,0
4108,1
4109,1
4110,0
4111,1
4112,1
4113,0
4114,1
4115,0
4116,0
4117,0
4118,0
4119,1
4120,0
4121,1
4122,1
4123,0
4124,1
4125,1
4126,1
4127,0
4128,0
4129,1
4130,1
4131,1
4132,1
4133,1
4134,1
4135,1
4136,0
4137,1
4138,1
4139,0
4140,1
4141,1
4142,0
4143,0
4144,0
4145,1
4146,0
4147,1
4148,0
4149,1
4150,1
4152,0
4153,1
4154,1
4155,0
4156,0
4157,1
4158,0
4159,1
4160,0
4161,0
4162,1
4163,1
4164,0
4165,0
4166,1
4167,0
4168,0
4169,0
4170,0
4171,1
4172,1
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,1
4180,1
4181,0
4182,0
4183,0
4184,1
4185,0
4186,1
4187,0
4188,0
4189,1
4190,0
4191,0
4192,0
4193,1
4194,1
4195,1
4196,0
4197,0
4198,0
4199,1
4200,1
4201,1
4202,0
4203,0
4204,1
4205,0
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,1
4216,0
4217,1
4218,1
4219,0
4220,1
4221,0
4222,0
4223,1
4224,0
4225,0
4226,0
4227,1
4228,1
4229,0
4230,1
4231,0
4232,1
4233,1
4234,1
4235,0
4236,0
4237,0
4238,1
4239,0
4240,0
4241,0
4242,1
4243,0
4244,1
4245,1
4246,1
4247,0
4248,0
4249,0
4250,0
4251,0
4252,1
4253,1
4254,1
4255,1
4256,0
4257,1
4258,0
4259,1
4260,0
4261,1
4262,1
4263,0
4264,0
4265,0
4266,1
4267,0
4268,1
4269,1
4270,0
4271,1
4272,0
4273,1
4274,0
4275,0
4276,1
4277,1
4278,1
4279,1
4280,0
4281,1
4282,0
4283,0
4284,1
4285,0
4286,1
4287,0
4288,0
4289,1
4290,1
4291,1
4292,0
4293,0
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,0
4301,0
4302,1
4303,1
4304,0
4305,1
4306,0
4307,0
4308,0
4309,0
4310,1
4311,0
4312,0
4313,0
4314,1
4315,1
4316,0
4317,1
4318,1
4319,1
4320,0
4321,1
4322,0
4323,1
4324,1
4325,1
4326,1
4327,0
4328,0
4329,0
4330,0
4331,1
4332,1
4333,1
4334,1
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,1
4344,1
4345,0
4346,0
4347,1
4348,1
4349,1
4350,0
4351,1
4352,0
4353,0
4354,0
4355,0
4356,0
4357,1
4358,0
4359,0
4360,0
4361,0
4362,0
4363,1
4364,0
4365,0
4366,1
4367,1
4368,0
4369,1
4370,0
4371,1
4372,1
4373,0
4374,1
4375,0
4376,1
4377,1
4378,1
4379,0
4380,1
4381,1
4382,0
4383,0
4384,1
4385,0
4386,0
4387,0
4388,1
4389,1
4390,0
4391,0
4392,1
4393,0
4394,1
4395,1
4396,0
4397,1
4398,1
4399,0
4400,1
4401,0
4402,0
4403,0
4404,1
4405,1
4406,0
4407,0
4408,0
4409,1
4410,0
4411,0
4412,1
4413,0
4414,0
4415,0
4416,0
4417,1
4418,0
4419,1
4420,1
4421,1
4422,0
4423,0
4424,1
4425,1
4426,1
4427,0
4428,1
4429,0
4430,1
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4438,0
4439,1
4440,0
4441,1
4442,0
4443,1
4444,0
4445,0
4446,1
4447,1
4448,1
4449,1
4450,1
4451,0
4452,1
4453,0
4454,1
4455,0
4456,1
4457,1
4458,0
4459,0
4460,1
4461,1
4462,0
4463,0
4464,0
4465,1
4466,0
4467,0
4468,1
4469,1
4470,1
4471,1
4472,1
4473,0
4474,0
4475,0
4476,0
4477,1
4478,0
4479,0
4480,1
4481,1
4482,1
4483,0
4484,0
4485,1
4486,1
4487,0
4488,0
4489,1
4490,1
4491,1
4492,0
4493,0
4494,1
4496,0
4497,0
4498,1
4499,0
4500,1
4501,0
4502,0
4503,0
4504,1
4505,0
4506,0
4507,1
4508,1
4509,1
4510,1
4511,1
4512,0
4513,0
4514,1
4515,1
4516,1
4517,1
4518,0
4519,0
4520,1
4521,0
4523,1
4524,0
4525,1
4526,0
4527,1
4528,1
4529,1
4530,0
4531,0
4532,1
4533,1
4534,1
4535,0
4536,0
4537,0
4538,1
4539,0
4540,1
4541,0
4542,1
4543,1
4544,0
4545,0
4546,1
4547,1
4548,1
4549,0
4550,0
4551,0
4552,0
4553,1
4554,0
4555,1
4556,0
4557,1
4558,1
4559,0
4560,0
4561,1
4562,0
4563,0
4564,1
4565,0
4566,1
4567,1
4568,0
4569,0
4570,1
4571,0
4572,1
4573,1
4574,1
4575,1
4576,0
4577,1
4578,1
4579,1
4580,1
4581,0
4582,1
4583,1
4584,1
4585,0
4586,0
4587,1
4588,1
4589,1
4590,0
4591,1
4592,1
4593,0
4594,0
4595,0
4596,1
4597,0
4598,0
4599,0
4600,0
4601,1
4602,0
4603,1
4604,0
4605,1
4606,0
4607,1
4608,0
4609,1
4610,0
4611,0
4612,1
4613,1
4614,0
4615,1
4616,0
4617,1
4618,1
4619,1
4620,0
4621,1
4622,0
4623,0
4624,1
4625,0
4626,1
4627,1
4628,0
4629,1
4630,0
4631,1
4632,1
4633,1
4634,0
4635,0
4636,0
4637,0
4638,1
4639,0
4640,1
4641,1
4642,0
4643,1
4644,0
4645,0
4646,1
4647,1
4648,1
4649,0
4650,1
4651,0
4652,1
4653,1
4654,0
4655,0
4656,1
4657,1
4658,0
4659,0
4660,1
4661,0
4662,0
4663,1
4664,1
4665,1
4666,1
4667,1
4668,0
4669,1
4670,1
4672,1
4673,0
4674,1
4675,1
4676,0
4677,1
4678,1
4679,0
4680,1
4681,0
4682,0
4683,0
4684,1
4685,0
4686,0
4687,0
4688,0
4689,0
4690,0
4691,0
4692,1
4693,1
4694,1
4695,0
4696,1
4697,0
4698,1
4699,1
4700,0
4701,1
4702,1
4703,1
4704,0
4705,1
4706,0
4707,1
4708,1
4709,1
4710,1
4711,0
4712,1
4713,1
4714,0
4715,0
4716,0
4717,1
4718,0
4719,1
4720,1
4721,0
4722,1
4723,0
4724,1
4725,1
4726,1
4727,1
4728,0
4729,1
4730,1
4731,0
4732,1
4733,0
4734,1
4735,0
4736,0
4737,1
4738,0
4739,0
4740,0
4741,1
4742,1
4743,1
4744,1
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,1
4752,0
4753,1
4754,1
4755,1
4756,0
4757,0
4758,1
4759,0
4760,0
4761,1
4762,0
4763,1
4764,0
4765,1
4766,0
4767,1
4768,0
4769,1
4770,1
4771,1
4772,1
4773,0
4774,1
4775,0
4776,1
4777,0
4778,0
4779,0
4780,1
4781,0
4782,0
4783,0
4784,1
4785,1
4786,1
4787,1
4788,0
4789,0
4790,1
4791,0
4792,1
4793,1
4794,0
4795,0
4796,0
4797,0
4798,0
4799,1
4800,0
4801,1
4802,1
4803,1
4804,1
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,1
4812,1
4813,0
4814,1
4815,0
4816,1
4817,1
4818,1
4819,0
4820,1
4821,0
4822,1
4823,1
4824,0
4825,0
4826,1
4827,1
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,1
4835,1
4836,0
4837,1
4838,1
4839,0
4840,1
4841,1
4842,1
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,1
4851,0
4852,0
4853,0
4854,0
4855,0
4856,1
4857,0
4858,1
4859,0
4860,1
4861,1
4862,0
4863,1
4864,0
4865,0
4866,1
4867,0
4868,0
4869,0
4870,1
4871,1
4872,1
4873,0
4874,1
4875,1
4876,0
4877,1
4878,0
4879,1
4880,1
4881,0
4882,0
4883,0
4884,0
4885,0
4886,1
4887,0
4888,1
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,0
4899,1
4900,0
4901,0
4902,1
4903,1
4904,0
4905,0
4906,1
4907,0
4908,0
4909,1
4910,0
4911,0
4912,0
4913,0
4914,0
4915,1
4916,1
4917,0
4918,1
4919,1
4920,1
4921,0
4922,0
4923,0
4924,1
4925,1
4926,1
4927,1
4928,1
4929,0
4930,0
4931,0
4932,1
4933,1
4934,0
4935,0
4936,1
4937,0
4938,0
4939,0
4940,1
4941,1
4942,0
4943,0
4944,0
4945,0
4946,0
4947,1
4948,0
4949,1
4950,0
4951,1
4952,1
4953,0
4954,1
4955,0
4956,1
4957,1
4958,0
4959,0
4960,0
4961,1
4962,1
4963,1
4964,0
4965,0
4966,1
4967,0
4969,0
4970,0
4971,1
4972,1
4973,0
4974,0
4975,0
4976,1
4977,1
4978,1
4979,0
4980,0
4981,0
4982,1
4983,1
4984,0
4985,0
4986,0
4987,1
4988,0
4989,0
4990,0
4991,1
4992,1
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,1
5002,0
5003,0
5004,1
5005,1
5006,0
5007,0
5008,1
5009,1
5010,1
5011,1
5012,1
5013,0
5014,1
5015,1
5016,0
5017,0
5018,0
5019,1
5020,1
5021,1
5022,0
5023,1
5024,0
5025,1
5026,0
5027,1
5028,1
5029,1
5031,0
5032,0
5033,0
5034,0
5035,1
5036,1
5037,0
5038,1
5039,1
5040,0
5041,1
5042,0
5043,1
5044,0
5045,0
5046,0
5047,1
5048,0
5049,0
5050,0
5051,0
5052,0
5053,1
5054,0
5055,1
5056,0
5057,0
5058,0
5059,1
5060,0
5061,1
5062,1
5063,0
5064,0
5065,1
5066,1
5067,0
5068,1
5069,1
5070,0
5071,0
5072,0
5073,0
5074,1
5075,0
5076,1
5077,0
5078,1
5079,0
5080,0
5081,0
5082,0
5083,1
5084,1
5085,0
5086,0
5087,1
5088,0
5089,0
5090,0
5091,0
5092,0
5093,1
5094,1
5095,1
5096,0
5097,1
5098,1
5099,0
5100,0
5101,1
5102,1
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,1
5110,0
5111,0
5112,1
5113,1
5114,0
5115,0
5116,1
5117,0
5118,0
5119,0
5120,0
5121,1
5122,0
5123,1
5124,1
5125,0
5126,1
5127,0
5128,1
5129,0
5130,0
5131,1
5132,0
5133,1
5134,1
5135,1
5136,1
5137,1
5138,0
5139,0
5140,0
5141,0
5142,0
5143,1
5144,0
5145,1
5146,0
5147,0
5148,1
5149,0
5150,0
5151,1
5152,0
5153,0
5154,1
5155,0
5156,0
5157,1
5158,1
5159,0
5160,0
5161,1
5162,1
5163,0
5164,1
5165,1
5166,1
5167,0
5168,1
5169,0
5170,1
5171,1
5172,1
5173,0
5174,0
5175,0
5176,1
5177,0
5178,1
5179,1
5180,1
5181,0
5182,0
5183,0
5184,1
5185,0
5186,0
5187,1
5188,0
5189,0
5190,1
5191,1
5192,1
5193,1
5194,0
5195,0
5196,1
5197,0
5198,1
5199,0
5200,0
5201,1
5202,0
5203,0
5204,0
5205,0
5206,1
5207,1
5208,0
5209,1
5210,0
5211,1
5212,1
5213,1
5214,1
5215,1
5216,0
5217,1
5218,0
5219,1
5220,0
5221,0
5222,1
5223,1
5224,0
5225,1
5226,0
5227,1
5228,0
5229,1
5230,0
5231,1
5232,0
5233,1
5234,0
5235,1
5236,0
5237,0
5238,0
5239,1
5240,1
5241,1
5242,1
5243,1
5244,0
5245,0
5246,0
5247,1
5248,1
5249,0
5250,0
5251,0
5252,0
5253,1
5254,1
5255,0
5256,0
5257,1
5258,1
5259,0
5260,0
5261,0
5262,1
5263,1
5264,0
5265,1
5266,0
5267,0
5268,0
5269,1
5270,1
5271,0
5272,1
5273,0
5274,1
5275,1
5276,0
5277,0
5278,1
5279,0
5280,1
5281,1
5282,0
5283,0
5284,1
5285,1
5286,0
5287,0
5288,1
5289,1
5290,1
5291,1
5292,1
5293,0
5294,0
5295,0
5296,0
5297,0
5298,1
5299,0
5300,0
5301,1
5302,1
5303,0
5304,1
5305,1
5306,0
5307,1
5308,1
5309,1
5310,1
5311,1
5312,1
5313,0
5314,1
5315,0
5316,1
5317,0
5318,0
5319,0
5320,0
5321,0
5322,1
5323,0
5324,0
5325,1
5326,0
5327,1
5328,0
5329,0
5330,0
5331,0
5332,1
5333,1
5334,0
5335,0
5336,1
5337,0
5338,1
5339,0
5340,1
5341,0
5342,1
5343,0
5344,0
5345,1
5346,1
5347,0
5348,1
5349,1
5350,0
5351,0
5352,1
5353,0
5354,1
5355,1
5356,1
5357,0
5358,0
5359,1
5360,1
5361,0
5362,0
5363,0
5364,1
5365,0
5366,1
5367,1
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,1
5376,0
5377,0
5378,1
5379,1
5380,0
5381,0
5382,0
5383,0
5384,1
5385,1
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,1
5395,0
5396,0
5397,0
5398,1
5399,0
5401,0
5402,0
5403,1
5404,1
5405,1
5406,0
5407,1
5408,1
5409,1
5410,0
5411,1
5412,0
5413,0
5414,1
5415,1
5416,1
5417,1
5418,0
5419,0
5420,1
5421,0
5422,0
5423,1
5424,0
5425,1
5426,1
5427,0
5428,1
5429,1
5430,1
5431,1
5432,0
5433,1
5434,0
5435,1
5436,1
5437,1
5438,0
5439,0
5440,0
5441,1
5442,0
5443,0
5444,1
5445,0
5446,1
5447,0
5448,1
5449,0
5450,1
5451,0
5452,0
5453,1
5454,0
5455,1
5456,0
5457,0
5458,1
5459,1
5460,0
5461,0
5462,0
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,0
5470,1
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,1
5478,1
5479,0
5480,0
5481,1
5482,0
5483,1
5484,0
5485,1
5486,1
5487,0
5488,0
5489,0
5490,0
5491,1
5492,0
5493,0
5494,0
5495,0
5496,1
5497,0
5498,1
5499,1
5500,0
5501,0
5502,1
5503,1
5504,0
5505,0
5506,1
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,1
5514,0
5515,0
5516,1
5517,1
5518,1
5519,0
5520,0
5521,1
5522,1
5523,1
5524,1
5525,0
5526,0
5527,0
5528,0
5529,1
5530,0
5531,1
5532,0
5533,1
5534,1
5535,1
5536,0
5537,1
5538,1
5539,1
5540,0
5541,0
5542,1
5543,0
5544,0
5545,0
5546,1
5547,0
5548,1
5549,0
5550,1
5551,0
5552,1
5553,1
5554,1
5555,1
5556,1
5557,1
5558,0
5559,0
5560,1
5561,1
5562,0
5563,1
5564,0
5565,0
5566,0
5567,1
5568,0
5569,1
5570,1
5571,0
5572,0
5573,1
5574,1
5575,1
5576,1
5577,1
5578,1
5579,0
5580,0
5581,0
5582,1
5583,0
5584,0
5585,1
5586,1
5587,1
5588,0
5589,1
5590,0
5591,1
5592,1
5593,0
5594,1
5595,0
5596,1
5597,0
5598,0
5599,0
5600,1
5601,1
5602,0
5603,1
5604,0
5605,0
5606,1
5607,0
5608,1
5609,1
5610,1
5611,0
5612,0
5613,1
5614,1
5615,0
5616,0
5617,0
5618,0
5619,1
5620,0
5621,0
5622,0
5623,1
5624,1
5625,0
5626,0
5627,0
5628,1
5629,1
5630,0
5631,1
5632,1
5633,1
5634,1
5635,1
5636,1
5637,1
5638,1
5639,1
5640,0
5641,0
5642,1
5643,1
5644,1
5645,0
5646,0
5647,1
5649,1
5650,0
5651,1
5652,0
5653,0
5654,1
5655,0
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,0
5663,1
5664,0
5665,1
5666,1
5667,1
5668,1
5669,1
5670,1
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,1
5678,1
5679,1
5680,0
5681,0
5682,1
5683,0
5684,0
5685,1
5687,0
5689,0
5690,1
5691,0
5692,1
5693,1
5694,1
5695,1
5696,0
5697,1
5698,0
5699,0
5700,0
5701,0
5702,1
5703,1
5704,0
5705,1
5706,0
5707,0
5708,0
5709,1
5710,1
5711,0
5712,1
5713,0
5714,0
5715,1
5716,0
5717,1
5718,0
5719,0
5720,1
5721,0
5722,1
5723,1
5724,0
5725,0
5726,1
5727,0
5728,1
5729,1
5730,1
5731,1
5732,0
5733,1
5734,0
5735,1
5736,0
5737,0
5738,1
5739,1
5740,0
5741,1
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,1
5749,0
5750,1
5751,0
5752,0
5753,0
5754,1
5755,0
5756,0
5757,0
5758,1
5759,0
5760,1
5761,0
5762,1
5763,1
5764,1
5765,0
5766,1
5767,0
5768,0
5769,0
5770,1
5771,0
5772,0
5773,0
5774,0
5775,1
5776,0
5777,1
5778,0
5779,0
5780,1
5781,0
5782,1
5783,0
5784,1
5785,0
5786,0
5787,0
5788,1
5789,1
5790,1
5791,1
5792,1
5793,0
5794,0
5795,1
5796,1
5797,1
5798,1
5799,0
5800,1
5801,0
5802,0
5803,1
5804,1
5805,0
5806,0
5807,0
5808,0
5809,1
5810,0
5811,0
5812,0
5813,1
5814,1
5815,1
5816,0
5817,0
5818,0
5819,1
5820,0
5821,1
5822,0
5823,1
5824,0
5825,0
5826,0
5827,1
5828,0
